Ticker,CIK Code
FWFW,1492617
HOTH,1711786
PLSH,1552189
THAR,1861657
NAVB,810509
TSOI,1419051
AVGR,1506928
ELVG,1741489
VMNT,1605057
GPLL,1883083
XCUR,1698530
SISI,1300734
JUVAF,1778651
SITS,1468978
XBIO,1534525
NCPL,1414767
IPIX,1355250
TARSF,1409036
LIXT,1335105
REBN,1707910
ZPHYF,1613979
QLIS,1871181
USDR,1638911
RNAZ,1829635
XTLB,1023549
DTGI,1014052
CYAN,768408
SLNH,64463
SNTG,1810467
MMND,1088638
QNRX,1671502
SZLSF,1454263
HITC,1584693
LGHL,1806524
LXEH,1814067
BON,1816815
GMBL,1451448
BMCS,1384066
IKT,1750149
RKFL,823546
OWPC,1622244
HENC,1324736
BFRI,1858685
PMCOF,1482753
SBIG,1801602
NAOV,1326706
VRAX,1885827
SQL,1605888
MNRLF,1555746
MACE,912607
AXIM,1514946
CGOLF,1759352
TMPO,1813658
BMXI,1122993
SBET,1025561
CETX,1435064
ATXI,1644963
ABCFF,1284237
SSOK,1559157
SMX,1940674
INM,1728328
NFTG,1895618
TNRG,1524872
NOGN,1841800
ID,1698113
SRMX,841533
NEXI,1538210
MTPP,1658521
AUUD,1554818
SILO,1514183
LRDC,1442492
DBMM,1127475
MRAI,1844392
ENVB,890821
GCTK,1506983
APTX,1674365
GVP,944480
KPRX,1372514
POL,1810140
QLGN,1460702
FRBK,834285
YQAI,1976923
HSDT,1610853
REPCF,1205059
WAVD,803578
GHST,1121795
ARTL,1621221
WTO,1789299
SIVBQ,719739
RMHB,1670869
CYRB,1851048
CPMV,836564
AMBO,1494558
FWBI,1604191
TCON,1394319
ISPC,1558569
QRON,1689084
MVCO,924095
JVA,1007019
REVB,1810560
PIXY,1675634
SXTP,1946563
VRVR,1536089
IDXG,1054102
YTEN,1121702
DATS,1648960
QWTR,1487091
RHE,1004724
SPEV,764630
FULO,1092570
EVOK,1403708
MWRK,1515139
LQLY,1787123
ADD,1747661
ADXS,1100397
WLYW,1555214
LBUY,1643721
OILCF,1922639
ODII,1781405
SMREF,1480313
KITL,1608092
DUSYF,1551887
CLVR,1819615
FHSEY,1786182
OTRK,1136174
TOFB,730349
NVFY,1473334
NXU,1722969
CVAT,1376793
PTIX,1022899
PRFX,1801834
IMTE,1668438
STEK,1511820
AEMD,882291
GRHI,894501
RKDA,1469443
WGMCF,1680962
PXMD,1811623
SHMY,1766267
APVO,1671584
WHLR,1527541
TAOP,1552670
ABVC,1173313
THMO,811212
UPC,1809616
MOTS,1686850
STAF,1499717
AGRX,1261249
YJGJ,1699709
SONN,1106838
TLSS,1463208
SLGD,88000
INQD,1572565
ADAD,1593204
NHIQ,1566469
NXTP,1372183
MICS,923601
WTER,1532390
SING,1443611
ITP,1358190
PTCO,1609258
NIMU,720762
EEGI,1043150
CRDV,1084551
SENR,1576197
PRSO,890394
BGAVF,1500620
DRFS,1857910
INVO,1417926
FRGT,1687542
SVRE,1894693
NUZE,1527613
TPPM,1692068
KBNT,1729750
HSCS,1468492
RELI,1812727
ENSC,1716947
GSBX,1651166
ENDV,1528172
LOWLF,1838128
CLSH,1522222
PTPI,1815903
GRI,1824293
TNON,1560293
ABTI,1442999
SPCB,1291855
ARDS,1614067
TRCK,1045942
SCNI,1611747
SYTA,1649009
MVNC,1439264
JPPYY,1616291
UFAB,1617669
MYSZ,1211805
PBTS,1754323
AIHS,1711012
BOPO,1510832
LDSN,1737193
ONFO,1825452
EDBL,1809750
HALL,819913
SASI,788611
THMG,711034
PSTV,1095981
JFBR,1885408
GBLX,1165320
SVFD,1789192
KENS,55234
GULTU,1565146
WOLV,1424404
ASNS,1141284
ATYG,1093636
TCBP,1872812
RNVA,931059
HGYN,1324759
IMII,1416090
VYBE,1803977
NGTF,1593001
EVVL,1759424
WDLF,1281984
SNPX,1571934
NVIV,1292519
FCIC,730669
IVBT,1629205
TCRI,1481443
TRXA,1437750
TIRX,1782941
IONI,1580490
KOAN,897078
ICCO,1103310
IWSH,1279715
VYCO,1424768
PHIO,1533040
OBLG,746210
DBGI,1668010
VOCL,1357671
XALL,1581220
DUO,1750593
JZXN,1816172
ENRT,1346022
ZEVY,1802749
SPRC,1611746
PTNYF,1819074
GEGP,1081188
YCBD,1644903
MAGE,1515317
WARM,1399352
ACON,1635077
ALDA,1062506
EFSH,1599407
CNNC,1410187
HSTC,797564
ATNF,1690080
SLRX,1615219
IMHC,1349706
GRPS,1990446
LGMK,1566826
CISS,1951067
DSGT,1413909
VS,1701963
AGFY,1800637
SVBL,1031093
MGTI,1001601
ALLR,1860657
RIBT,1063537
ADIL,1513525
YCRM,1624517
DYNT,720875
ROYL,1694617
CDIO,1870144
NBSE,1173281
VTAK,1716621
PW,1532619
NBND,1725911
AUVI,1811109
PRET,77281
LSMG,1319643
FDCT,1722731
PBLA,1029125
ALDS,1755101
AMMJ,945617
CNNN,1182731
BDRX,1643918
CBNT,1421636
QURT,1549631
MHTX,1099132
WORX,1674227
CUEN,1424657
GNTOF,1346917
KNGRF,1191832
FXLV,1788717
COMS,1178727
WHLT,1025771
CRCE,1911467
VINO,1559998
DMSL,1725134
GRVE,918573
KERN,1755953
UCLE,1543623
ENMI,1300781
FCCN,1131903
RWGI,1867589
CRWE,1103833
AASP,930245
INUMF,1946335
TMIN,1613685
ELRA,1402371
AMPE,1411906
ALTX,775057
BACK,1729944
NXL,1527352
SONG,1671132
SPTY,1840102
EMAX,1008653
STMH,1697834
BKYI,1019034
STQN,847942
DRMA,1853816
HCDI,1784567
COWI,1156784
SNOA,1367083
SCPS,1772028
NUGL,1096768
GROM,1662574
VFRM,1669400
USLG,1536394
ADTX,1726711
USNU,1089815
PCYN,812306
AULT,896493
VNUE,1376804
NVDEF,1398713
SRGZ,1401835
PCST,1406434
AVPMF,1445467
VPER,1133192
EAST,1534708
TIVC,1787740
INKW,1585380
WESC,1368275
TLLYF,1689382
EBET,1829966
GSTC,1502152
BSPK,1409197
RCRT,1462223
AREB,1648087
BITTF,1028357
FOMC,867028
SINT,1269026
GRST,792935
CFRX,1478069
ARTH,1537561
SRSG,1434737
AKAN,1888014
UK,1821424
NUWE,1506492
NXMH,1811530
EGMCF,1199392
NUMD,1543637
BXRX,1780097
BBLG,1419554
EBYH,1666657
ASAP,1653247
CMND,1892500
MINM,1467761
SNPW,1343465
CMGR,1389518
SRCO,318299
VERB,1566610
IPCIF,1474835
ONEI,1388295
ECGI,1856416
MLRT,1375793
NRHI,1680689
OVTZ,1107280
GKIN,1509786
PARG,1495648
SMME,1301991
FSTJ,1525306
BIOL,811240
CPWR,827099
KATX,1474558
BLCM,1358403
ASFT,1651992
IONM,1798270
MNTR,1599117
CBDY,1586554
PKBO,1834645
SXTC,1723980
SVSN,1099814
AGRI,1826397
MMMW,1117228
OCTO,1892492
HBUV,1639068
APPHQ,1807707
DXF,1499494
GNLN,1743745
GLAE,1014111
ZRFY,1285543
NXEN,1625288
XESP,1709542
FIFG,1648903
GLMD,1595353
BOTY,1407704
SSOF,1935435
NBY,1389545
MOBQ,1084267
FECOF,849997
RAYT,1539778
GYGC,1983389
GIGA,719274
GTLL,932021
LBWR,1426567
WHSI,1443089
OGAA,1749849
BZWR,1830503
BNMV,1437491
CSUI,1680132
KRFG,774415
ESMC,862668
GMER,1454742
CPHI,1106644
SHRG,1644488
RMESF,1358654
GSPE,1341726
DVLP,1736865
ELST,752294
JAN,862861
CYTO,1601936
HWKE,1750777
VENG,1676580
CLOW,1619227
MDWK,1295514
ECGR,1945619
ATDS,1068689
MEXGF,1609436
SMFL,1851860
NXMR,1088005
AGTX,1603345
WISA,1682149
XSNX,1039466
SFTGQ,1762322
SNES,1680378
SIXWF,1515251
EDGM,1652958
MJNE,1456857
ABNAF,873612
LBSR,1172178
KGKG,1802546
BIOC,1044378
ADMG,1171008
ASTI,1350102
GBUX,1169138
PAXH,1350156
NIHK,1084475
AMRSQ,1365916
AFIIQ,1655075
CHJI,29952
RSLS,1427570
MNKTQ,1567892
CBDW,1877461
TLIF,1633273
HHHEF,825171
OGBLY,1829949
MGHL,1162283
GRLF,915661
INBS,1725430
NTRR,1512886
MTLK,1098462
CCCP,1696411
HADV,1531477
CNXA,1674440
ISCO,1355790
KAYS,1530746
VBHI,1490054
SILS,90391
GLSH,1805087
FRZT,1485074
VEST,1594968
GMZP,1973160
VRTC,773318
KSPN,795212
DREM,1518336
VGFCQ,1878835
BRBL,1399306
TPTW,1661039
NWCN,934796
TDRK,1282496
FMNJ,1304077
BDPT,1575142
SATT,1661600
INQR,1102942
GMPW,1064722
DIGP,1502966
DUUO,1635136
ATAO,1570937
RNWR,1467913
SQZB,1604477
MJHI,1789330
VISM,1082733
JKSM,860543
WOEN,1043894
BBUZ,1547521
AHRO,1338929
MMMM,66600
ONCI,1300867
RSHN,1087329
QPRC,824416
YBCN,1284454
CRKN,1761696
IGEN,1393540
SEVCQ,1840416
REOS,1335288
BLIS,1703625
CAPC,814926
LAAB,1584480
ETCK,1128353
SLTN,1508786
MNGG,1406588
RAKR,1872292
BLPG,1416697
TMGI,1434601
VCOR,1627041
TRLFF,1698370
AMNI,822746
BLPH,1600132
LOVLY,1705338
GTCH,1471781
CTKYY,1734262
ATVK,1530185
TRMNF,1574553
GMVDF,1760764
TTCM,1389067
TEVNF,1853718
NEPT,1401395
GSFI,1437476
FMHS,1811999
JFIL,1517389
SHGI,1874138
LADX,799698
FLXT,925660
NBRVF,1641640
NAFS,1409253
ISGN,727634
PSWW,1587476
SSHT,1975222
BRSH,1913210
QTXB,820608
BSFC,1730773
INLB,1500123
CMGO,1346655
SGBI,1104280
QTTOY,1733298
RAHGF,1611852
COUV,1450307
NUVI,1410708
OMTK,1404804
ABQQ,1605331
RDGA,812152
RINO,1394220
XCRT,1138586
BEGI,1483646
MMEX,1440799
BFYW,1852707
MYCB,1556801
GFMH,820771
AMLH,1124197
GCAN,1695473
ARRT,1530425
AOXY,352991
MKULQ,1872356
IMCI,884650
TAMG,1158702
DLOC,1407878
CYAP,1230524
VYND,1745078
UVSS,1286768
PVNNF,1627480
MYMX,927761
ATHX,1368148
HCMC,844856
GYST,1510524
BWMY,1656501
MSYN,1693687
STRG,1803096
AURI,1092802
NXGB,1989464
TQLB,1822529
BBIG,1717556
PACV,882800
KRBP,1792581
FORZ,1683131
ITOX,1290658
SSET,1561686
MRNJ,1607004
CAMG,1419559
NNAX,1132509
XNDA,1624985
MXSG,1355677
CANB,1509957
VMHG,895287
WDDD,1961
MLYF,1801762
BISA,918545
ZICX,1465311
INFIQ,1113148
MLFB,1308569
EVFM,1618835
GEGI,1302913
WWSG,1342792
KDCE,1049011
TPIA,1763329
AFHIF,1539894
AMIH,1300524
CYDX,1388994
EMED,1715819
NSPDF,1590875
PTOS,1172069
DLYT,1125699
OWVI,1763657
PTAM,1431880
CNBX,1343009
USAQ,856984
SKVI,1085277
GTRL,1762546
DCLT,1321828
HLLK,1331421
IINX,1528308
PHBI,1435181
RSPI,849636
MCCX,1535079
MITI,802257
BOTH,894560
VHLD,1916879
SNMN,1706907
MASN,1486452
GAHC,1138724
VIZC,1506295
HTGMQ,1169987
ASII,1464865
CYXTQ,1794905
PPCB,1517681
PDNLA,731245
STAL,1614556
NICH,772263
CONC,790273
PLTYF,1433309
USRM,1388319
SPOWF,1227282
PMPG,1301838
BLMS,1138608
CBDS,1360442
BCNN,1946585
GXXM,1681556
RBSH,1421204
TWOH,1494413
CSTF,1877788
ICNB,1350073
MSSV,1760026
EARI,1083468
DTII,1533357
MAPT,1697935
QBIO,1596062
HSTA,1813603
BZRD,1765826
RGMP,1716324
HMLA,1409624
CDXQ,1552979
EMDF,894552
CWNOF,1145898
TPII,852447
ABMC,896747
BBRW,1641751
XFCI,1379043
QREE,1295961
CIRX,813716
JPEX,1506814
SAML,1530163
SCGX,1277575
WTKN,1456453
LFEV,1916741
BBBT,1409999
EQOSQ,1790515
PCNT,1504239
CDIX,811222
NOVNQ,1467154
IFMK,1681941
SNWR,1096759
CRCW,1688126
PRRY,1467505
SMCE,1497230
RDAR,1384365
DBRM,1164256
VTXB,1373467
WINR,1708410
RGTPQ,1076682
HGEN,1293310
CDAKQ,1659352
UNAM,100716
NNRX,1451433
XCPL,1331275
STCC,1555972
SFIO,1484703
FLES,1438901
BRGO,1431074
SEII,819926
RTSL,1575659
AMNL,8328
UPDC,836937
ATRX,737207
PHOT,1161582
IRNTQ,1777946
TTCFQ,1741231
SCRH,831489
PEARQ,1835567
YAYO,1691077
PLYN,1612851
DPWW,1559172
SLDC,1427644
GAXY,1127993
ASCK,1492091
REII,1725516
ALNAQ,1624658
BLFE,1929281
TDNT,1421907
GNRS,1790665
FRFR,1622408
PHASQ,1169245
IMBIQ,870826
WLMSQ,1136294
BTDG,725929
BMXC,1613895
HYREQ,1713832
FBCD,1370816
KEGS,884380
BBLNF,1866390
GPLDF,1300050
HDVY,1141788
FERN,1880419
SDON,892832
GMEV,1382112
TUEMQ,878726
CBIA,1404356
CGAC,1444403
ONCSQ,1444307
FNHCQ,1069996
ALFIQ,1833908
GTOR,1499855
BNCM,1384939
OIGBQ,1108967
VYST,1308027
MKDTY,1758736
LFAP,1510247
GNOLF,1261002
MUSS,723733
KALRQ,1909152
CBDL,1776073
CLIS,1393548
IVRN,1591165
VRAYQ,1597313
STAB,1318641
ACUR,786947
YUKA,1886958
CGSI,1552358
AFOM,1286459
NMTRQ,1551986
YVRLF,884247
IAUM,1759124
NRSAX,1663712
DXYZ,1843974
MURA,1971543
MDRN,1898722
QMMM,1971542
RLND,1924064
RPET,1841931
FLYF,1864776
GOAI,1983736
TRCC,1843875
UGA,1396878
ETHE,1725210
OBTC,1767057
AAAU,1708646
SFWJ,1919847
AAQL,1672571
ELEP,1865833
JETR,1908054
SLE,1621672
LOBO,1932072
TURO,1514587
NISM,1956552
EIOAX,1751156
GXXY,1481585
HUHU,1945415
USL,1405528
PHYT.U,1848756
ELC,1348952
WETO,1941158
WEJOF,1864448
FOGO,1883631
XJET,1960081
UMAC,1956955
UUP,1383151
FP,1900035
ZAAG,1893124
ETI-P,1427437
VOCO,1880431
HIGR,1807616
ROMA,1945240
CMCZ,1673362
SIVR,1450922
QTM,1930207
RR,1963685
SAG,1933951
BOMO,1381871
BKV,1838406
BGFDX,1710523
BITW,1723788
BTRY,1857971
BTCT,1796514
AETHF,1639142
AIRE,1859199
BAR,1690437
AVRW,1643301
GSOL,1896677
HARD,1873723
GDD,1923183
GBAT,1852040
GJH,1286405
GJO,1340909
GJP,1343491
GJR,1353226
GJT,1357660
FCREX,1688897
FCCI,1807689
ECLP,1946412
PFAB,1975992
INHD,1961847
YMAT,1875016
INTJ,1916416
MJID,1897532
LBIO,1964657
KDLY,1946573
COOT,1959994
CETI,1935092
YIBO,1868395
YAAS,1964946
INAI,1906425
RMSG,1983324
AGII,1932470
ELAB,1840563
USEE,1970653
XPTFX,1677615
SKUR,1771755
PDPG,1902930
JBS,1791942
SMXT,1519472
WEBVF,1971260
CCLFX,1735964
VAPA,1961346
VNTRF,1705682
HBER,1958839
IAMR,1728162
ZCSH,1720265
SFLM,1086313
AIDG,1702015
PALL,1459862
PTHL,1970544
PSE,1913715
ETCG,1705181
PLTM,1690842
APHP,1771995
ADVB,1941029
ACSB,1955728
FXA,1353614
WDSP,1813744
GC,1805586
BELR,1980034
OPHV,1753945
CBIH,1411057
FBGL,1938534
CHSCP,823277
FXB,1353611
NRUC,70502
SAVU,1714919
TSIFX,1725295
PMNT,1849221
FXC,1353612
DRPO,1786286
QETA,1978528
BNO,1472494
IBG,1924482
NPCT,1835068
FROPX,1732078
MSBB,1967306
ALNT,46129
WAY,1990354
FGDL,1858258
BNI,934612
UNL,1405513
EVMO,1973553
CBSTF,1776738
BZFL,1959304
UDN,1383149
CTBB,68622
ELGP,1885493
DAZS,1967078
DLOG,1948292
FLLZ,1659207
BATXF,1883898
WDHI,1826474
PMFAX,1723701
XCAPX,1467631
GPLB,1392449
SUNH,1946025
IROH,1901203
MTEN,1948099
LVDW,1503658
TYGJ,1990472
CRGX,1966494
XALCX,1729678
FUPEY,1534043
MDLS,1645108
BMNR,1829311
GRDN,1802255
SGOL,1450923
PYT,1294808
FPAQ,1946485
DEFG,1874907
QHI,1792799
AITR,1966734
LGCB,1969401
ACUT,1850767
HZEN,1748945
UFND,1978124
LGCL,1954694
BRNI,1851651
GJS,1356284
EEW,1949712
THNK,1804189
WOK,1929783
OSTX,1795091
ODDB,1949766
RBNK,1535665
XILSX,1616037
CCIF,1517767
JBK,1284143
SRRIX,1581005
CNROX,1737936
JDRR,1786888
INTM,1835104
AAIDX,1754927
TFSA,1577134
SPKL,1884046
YBZN,1885514
FMST,1935418
AFJK,1979005
PSGI,1880249
KPN,1826202
MISN,1969981
CEDAX,1722837
GLIV,1852024
CJOY,1895159
ICR-PA,1690012
SUBL,1966522
ORIS,1964664
GEMZ,1104023
GLDM,1618181
LENDX,1658645
GLNK,1852025
GLXY,1859392
JYB,1954488
BCGF,1932629
VCMIX,1515001
RADX,1949257
SDHC,1982518
QVCD,1254699
GOSC,1858939
HXSZ,1990204
CDLR,1978867
USQIX,1691570
LFKG,1997903
NYX,1679379
XYLB,1577351
KTH,1283464
BTAX,1559356
HAO,1954594
KTN,1283337
LNZNY,1592651
BGAC,1916902
CGTH,1967822
VSTE,1964630
PAPL,1938109
CPRDX,1762562
ASCIX,1716885
HTIA,1561032
XSIAX,1124959
CGBS,1991946
NTCL,1927578
EMTX,1254348
EPWK,1900720
WEIB,1717976
GLNS,1375348
GEAR,1943705
HG,1593275
AVAI,1740797
ABVE,1979484
MXRX,1620704
GRAM,1876945
BCG,1953984
IPB,1267332
CNRLX,1690996
KAPA,1962011
KGEI,1477081
LVER,1932244
SOSH,1861785
VFLEX,1681717
ZDYM,1988932
PRDEX,1568905
CDP,860546
SGD,1959023
VTRO,793171
ATCH,1963088
ETZ,1883934
PDSRX,1756404
CBLO,1882781
NCEW,1968043
PPLT,1460235
GXLM,1761325
OUNZ,1546652
GCGJ,1765048
AZI,1959726
MAMA,1520358
CGRD,1986500
GVH,1978527
AMGS,1974952
RVLPQ,1739426
CTWO,1958928
RCIAX,1628040
CADCX,1678124
FDAN,1874137
CKHL,1923171
VITT,1960348
EIC,1754836
BDMD,1982444
SFCO,1831523
ABAT,1576873
FEBO,1957001
NUVO,1990145
FXF,1353615
EXOD,1821534
NICHX,1736510
KSD,1989397
DVGR,1960074
PSIG,1917890
TKE,1962554
DPUI,1791929
ILLR,1936037
ENGN,1980845
TDTH,1983550
GFCX,1937692
STA,1975723
LEWY,1888780
NTV,1947654
JPO,1956410
DRFY,1947971
UGCC,1670196
CREV,1960208
LIAI,1887799
SHIM,1887944
GLTR,1483386
WETH,1826660
CHRO,1919246
ATGL,1967621
LOT,1962746
CAPT,1967478
ZLME,1489300
PGFF,1902700
JJOC,1861733
WIN,1954269
RUSA,1964801
DROR,1282980
ZBJ,1964246
CCTG,1931717
CNCL,1130889
SKFG,1794942
ZXTY,1988979
ARMN,1964504
SESG,1837824
NREG,1552164
MMCP,1879293
MSTH,1790320
MANA,1852023
MDLX,1994347
JPL,1978294
LGCP,1661166
LGM,1981758
LARAX,1753712
ODRS,1610718
OAK-PA,1403528
PFFLX,1688554
RISE,1914513
QSJC,1753391
PSOIX,1608016
SLDX,1827620
RYNL,1283789
WEIX,1771951
YAMHY,1447100
YZH,1964603
XMTI,1469038
TRML,1827506
TPTA,1674356
TIPLX,1551047
VCRRX,1687898
UMAV,1843573
UNFL,1965671
MNX,1908233
KHIW,1962144
SVMH,1973368
OLSI,1573901
RPGL,1912884
SAAYY,1062750
CVTO,1943661
HGIA,1868110
GLXG,1905920
LXEO,1907108
AEIB,1875655
FSHP,1850059
AIMA,1903464
BSME,1905951
DOCO,1644515
JL,1948436
ROTR,350403
RVGO,1886444
WS,1968487
MDRI,1910053
NLOP,1952976
UBXG,1888525
HXHX,1936817
ZBAO,1966750
DCCA,1912472
ALEH,1806905
CDTG,1793895
OMG,1970371
ZKH,1862044
EHGO,1879754
CRGH,1798458
AUMB,1957252
GLE,1908705
DDCIU,1867506
FLXG,1965044
PGRM,1884434
BTOC,1972529
SCRP,1912498
IMSV,1936574
CRGT,1958489
CRML,1951089
ADOB,1726822
TDAI,1904958
XYGJ,1885840
RYET,1873454
TRSG,1943444
GELS,1920092
MVRK,1934836
LBGJ,1896425
NBBK,1979330
RYDE,1971115
KBSG,1631256
HAND,1987176
RMIC,1970743
BMYMP,14272
GOOG,1652044
USB-PA,36104
BRK-A,1067983
NONOF,353278
LVMHF,824046
JPM-PC,19617
JPM-PD,19617
BML-PG,70858
BML-PH,70858
BML-PL,70858
BAC-PB,70858
BAC-PK,70858
BML-PJ,70858
BAC-PE,70858
ASMLF,937966
RYDAF,1306965
BABAF,1577552
NVSEF,1114448
AZNCF,901832
TOYOF,1094517
WFC-PR,72971
WFC-PL,72971
PCCYF,1108329
WFC-PY,72971
TTFNF,879764
SAPGF,1000184
HBCYF,1089113
TBB,732717
BHPLF,811809
C-PJ,831001
UNLYF,217410
BUDFF,1668717
SNYNF,1121404
WFC-PC,72971
BPAQF,313807
RTPPF,863064
CILJF,1268896
SNEJF,313838
EADSF,1378580
NCRRP,70866
NTTYY,769594
RY-PT,1000275
CFRHF,948401
STOHF,1140625
SNPMF,1123658
DGEAF,835403
MBFJF,67088
USB-PH,36104
EBBNF,895728
BNPQF,310732
CTA-PB,30554
USB-PP,36104
GS-PA,886982
GS-PD,886982
PBCRF,1463157
CMXHF,1274152
JDCMF,1549802
MS-PA,895421
GLAXF,1131399
AMXOF,1129137
GLCNF,1524684
MBGAF,1067318
MS-PK,895421
PBR-A,1119639
BTAFF,1303523
GS-PK,886982
MS-PE,895421
MS-PF,895421
MS-PI,895421
RLXXF,929869
ESOCF,1096200
TOELF,1443276
ABLZF,1091587
ATLCY,748954
BCDRF,891478
DUK-PA,1326160
PDRDF,899108
OEZVF,1021020
SMFNF,1022837
CCZ,1166691
ATLPF,748954
TKPHF,1395064
BAIDF,1329099
WEBNF,719245
PPWLM,75594
NGGTF,1004315
BECEF,718940
SPG-PJ,1063761
TNCAF,1232384
INGVF,1039765
SCHW-PD,316709
MET-PA,1099219
STMEF,932787
MET-PE,1099219
HNDAF,715153
EIPAF,1002242
LLDTF,1160106
PLDGP,1045609
WOPEF,844551
BBVXF,842180
HLNCF,1900304
DNZOF,1446598
TCANF,1232384
PSA-PH,1393311
PPWLO,75594
BAESF,895564
AIG-PA,5272
PUKPF,1116578
BAMGF,1001085
HCMLF,948696
MRAAF,1450468
MZHOF,1335730
ALL-PH,899051
TCKRF,886986
CRARF,1279967
ALL-PB,899051
RBSPF,844150
RSMDF,943819
PSA-PK,1393311
BF-A,14693
FNCTF,1038143
EXPGF,1376891
LEN-B,920760
BCLYF,312069
CODGF,1012037
BBDO,1160330
GNMSF,1434265
DLR-PK,1297996
RCIAF,733099
VODPF,839923
CJPRF,1334687
SAUHF,1451279
AMSYF,1243429
TEFOF,814052
MKC-V,63754
RSTRF,1618755
CAJFF,16988
ORXCF,1070304
YAHOF,1446437
TRPCF,1269238
PCRFF,63271
SOJC,92122
DLR-PJ,1297996
STT-PG,93751
LNNGF,1447629
ERIXF,717826
HEI-A,46619
FCNCB,798941
NIOIF,1736541
FWONB,1560385
STT-PD,93751
RKLIF,930157
HRNNF,1712356
EBR-B,1439124
NOKBF,924613
HIG-PG,874766
FITBI,35527
HLDVF,811250
SGSOF,1069347
NCMGY,899611
NCMGF,899611
PPERF,1461748
TNRSF,1190723
COCSF,910631
RYLPF,313216
AMCCF,1748790
FAXXF,915191
BIO-B,12208
FWONK,1560385
FWONA,1560385
CHEAF,1030475
CHKIF,1041668
ADTTF,1158838
HLBZF,1400691
KEY-PK,91576
FXFLF,915191
NMK-PC,1004315
KKPNF,1001474
RYAOF,1038683
PARAA,813828
FOX,1754301
GFIOF,1172724
CFG-PD,759944
FRFGF,915191
NMK-PB,1004315
SGIOF,1281721
NHOLF,1669414
FRFFF,915191
BOUYF,1445475
PTPIF,1547873
HKHGF,871464
APO-PA,1858681
NLY-PG,1043219
KEY-PI,91576
HUNGF,929058
NLY-PF,1043219
FNGD,927971
JRONF,1438077
WPPGF,806968
FRFXF,915191
NCSYF,1003935
SVYSF,930826
NWS,1564708
WSO-B,105016
FMCQF,1333141
MAA-PI,912595
LBRDB,1611983
RF-PC,1281761
RF-PB,1281761
SNNUF,845982
SHECF,1442651
ACGLO,947484
LBRDK,1611983
ALMMF,1161611
ERRAF,1127248
OMRNF,800954
NRSCF,1163653
OLCLF,1545460
UHAL-B,4457
TAP-A,24545
NIPNF,72127
PBNNF,1504122
FMCCT,1026214
KEY-PJ,91576
AOMFF,1062066
NI-PB,1111711
AEGOF,769218
CUKPF,1125259
FREJO,1026214
BLBLF,1723690
JHIUF,1159152
TEVJF,818686
GIKLY,1438569
RDEIF,1438654
GPAEF,1347557
LBTYB,1570585
UEPCN,100826
VIVEF,1127055
XPNGF,1810997
Z,1617640
OUKPF,1436786
ACRFF,1049183
YAMHF,1447100
RZB,898174
LSXMB,1560385
CXMSF,1076378
AGNCN,1423689
UEPEO,100826
UEPEP,100826
PSNYW,1884082
MTLHF,1446418
SASOF,314590
ASRMF,1123452
GLPEF,1385535
ROHCF,1442653
ASXFF,1449003
SBYSF,1786909
GS-PC,886982
LSXMK,1560385
FRT-PC,34903
AGNCM,1423689
VNO-PL,899689
UEPCP,100826
VNO-PM,899689
AMH-PH,1562401
AMH-PG,1562401
UEPEM,100826
UEPEN,100826
GIFLF,1438569
PADEF,1489079
LBTYK,1570585
GIFOF,1438569
MSUXF,1710864
PSORF,938323
CIG-C,1157557
DSECF,1481045
CMSA,811156
MEJHF,1558812
KIM-PM,879101
RNR-PF,913144
FANUF,1446596
ATH-PA,1527469
KIM-PL,879101
VOYA-PB,1535929
PUTKF,1455955
FUPEF,1534043
EENEF,1455626
PHTCF,78150
QBCRF,1156831
QBCAF,1156831
MGDDF,896076
PCG-PA,1004980
JSCPF,1449005
BKGFF,1447137
SNV-PD,18349
OAK-PB,1403528
SLG-PI,1040971
EGFEF,1437178
UNMA,5513
ATGFF,1695519
VNORP,899689
JSM,1593538
BHFAL,1685040
PCG-PD,1004980
GAB-PG,794685
PCG-PC,1004980
PCG-PB,1004980
BPOPO,763901
AFRAF,1110452
PCG-PH,1004980
BZZUF,1437774
TKAYF,1792627
CWEN-A,1567683
IIJIF,1090633
PCG-PE,1004980
PCG-PG,1004980
EVOTF,1412558
AXS-PE,1214816
DTW,936340
DFILF,871459
EPR-PG,1045450
MXCHF,1435969
DFRYF,1546354
PCG-PI,1004980
NYCB-PA,910073
DISPF,1671750
SLMBP,1032033
NCR,70866
THNPY,1792045
THNPF,1792045
GAERF,1378239
ASMVF,1447945
EQC-PD,803649
SR-PA,1126956
AL-PA,1487712
AUOTY,1172494
ABCZF,1492074
REXR-PB,1571283
JTKWY,1792627
SF-PB,720672
BHFAP,1685040
SAPMF,1062750
NS-PB,1110805
RUSHB,1012019
MOG-B,67887
ESGRP,1363829
NS-PA,1110805
ESGRO,1363829
SRC-PA,1308606
FNB-PE,37808
UA,1336917
SHWDF,1446694
PBI-PB,78814
SPTJF,908732
WTFCM,1015328
WRB-PE,11544
GEF-B,43920
TWO-PC,1465740
CIM-PB,1409493
WBS-PF,801337
CIM-PD,1409493
SAPMY,1062750
VLYPO,714310
RLJ-PA,1511337
FNMFN,310522
PEB-PF,1474098
TCMFF,932470
PEB-PE,1474098
TROLB,98677
CIM-PA,1409493
ROYMF,1592438
FNMAS,310522
GGNDF,1380366
HGMCF,1023514
FNMAJ,310522
TY-P,99614
GNGYF,1012139
FNMAH,310522
TWO-PA,1465740
HOVNP,357294
TNSSF,1144800
